GeneID,1H,4H,6H,24H
GRMZM2G134251,-0.664677482,-0.53809553,-0.72468577,0
GRMZM2G134256,0,0.742047921,1.014588205,1.283258298
GRMZM2G134264,0.717491276,1.85919926,1.677210145,2.67148222
GRMZM2G134308,0,1.090579622,1.449149224,1.142591939
GRMZM2G134334,2.41957309,2.142098634,2.036062232,1.937515173
GRMZM2G134340,0,-0.761700568,-0.961421199,-1.476540509
GRMZM2G134367,1.798605341,0.935752251,1.043232779,1.161346673
GRMZM2G134382,2.137379661,1.67003846,1.86222408,1.208645469
GRMZM2G134398,0,-0.675419465,-0.64110496,-0.965428566
GRMZM2G134476,0,0.777156429,0.937944638,0
GRMZM2G134628,0.624674556,0,0,0.675241569
GRMZM2G134668,0.963290862,1.371505927,1.59063405,0.949339046
GRMZM2G134671,0,-0.71170972,0,-0.558461933
GRMZM2G134703,-0.784830134,-0.984316485,-1.2298051,-1.48760949
GRMZM2G134708,1.02381305,1.937062118,2.39394328,2.581957545
GRMZM2G134738,0,0.89288571,1.023368359,0.996168224
GRMZM2G134753,0,-0.786896171,0,0
GRMZM2G134878,1.727426462,0,0,0
GRMZM2G134888,0,-0.778988182,-0.885611865,-0.622488953
GRMZM2G134889,0,0.534005859,0.676814262,0.695574051
GRMZM2G134917,0,0.706580909,0.581639565,0
GRMZM2G134941,0,0,0,0
GRMZM2G134951,-1.199648499,0,0,-1.406354723
GRMZM2G135013,2.296615092,1.602747335,1.460287157,1.704853007
GRMZM2G135027,1.445241939,1.114313648,1.465688433,1.648001951
GRMZM2G135029,0,0,-0.714455303,-1.778106699
GRMZM2G135108,0,1.644366418,1.793548052,2.546888353
GRMZM2G135132,0,1.294655307,2.017031914,2.675473731
GRMZM2G135165,1.912198785,1.804932423,1.558572555,0.907212916
GRMZM2G135186,0,0.7743266,0.966210178,0.701590955
GRMZM2G135195,1.044353123,1.206594654,1.25536036,0.73709694
GRMZM2G135256,0,0,0,0.78759588
GRMZM2G135277,0,0,0,1.335324116
GRMZM2G135283,0,0,-1.03152652,-1.162284621
GRMZM2G135359,1.375333552,1.249132515,0,0
GRMZM2G135366,0,-0.749608894,-0.904752798,-0.942044899
GRMZM2G135385,0,1.975951943,2.157298996,2.413873696
GRMZM2G135400,0,1.037230598,0,0.869897618
GRMZM2G135446,-0.918581185,-0.541630879,0,0
GRMZM2G135470,0,0.685543413,0.947869449,1.047645191
GRMZM2G135501,0,0,-0.934426045,-1.026400926
GRMZM2G135588,0,0,0.610062206,1.011759595
GRMZM2G135599,0.735136313,0.7003227,0.786714956,0.85822471
GRMZM2G135617,-1.698868657,-1.782634495,-2.26914644,-2.177823712
GRMZM2G135651,0,0.697012365,0.611552973,0.683075199
GRMZM2G135722,0,0,0.871934386,0
GRMZM2G135727,0.75858815,0.697479938,0.803387855,0
GRMZM2G135763,1.230227839,1.128112923,1.461636109,1.265176006
GRMZM2G135816,0.830358695,0.85934025,1.118348062,1.178375642
GRMZM2G135839,-1.101258339,-1.262625791,-1.29505785,-1.2251588
GRMZM2G135849,-0.892999261,-0.724526477,-0.628513301,-0.805811231
GRMZM2G135866,-1.323979157,-0.910708633,-1.290818985,0
GRMZM2G135877,-1.104410705,-1.539547201,-1.719202294,-2.328814865
GRMZM2G135893,0,0.60638153,0.624949669,0.731823879
GRMZM2G135904,1.103394227,0,0,0
GRMZM2G135968,0,0,0,0.641084896
GRMZM2G135978,0,0,-0.897424465,0
GRMZM2G135990,0,0,-1.497838751,-2.027925665
GRMZM2G136058,0,0,0.522006914,0.802399246
GRMZM2G136100,-1.474593161,-1.839362752,-2.162888106,-2.129906842
GRMZM2G136178,2.117181695,0,0,0.557705025
GRMZM2G136262,-0.692542197,-0.834544366,-0.886676944,0
GRMZM2G136266,0.693920002,0.880221836,0,0
GRMZM2G136270,1.439879074,3.204759819,3.198266778,2.845582757
GRMZM2G136300,0.826632842,2.139378857,2.372454758,2.03249777
GRMZM2G136306,0,0,-0.534578291,-1.112459376
GRMZM2G136344,0,-0.982821412,-1.078903661,-1.472335825
GRMZM2G136353,-2.420385324,-3.411829545,-2.940539091,-3.218447979
GRMZM2G136366,-1.019370859,-1.143756647,-1.140063417,-1.044444919
GRMZM2G136367,-0.924986474,-1.051581129,-0.589329922,0
GRMZM2G136439,1.832569215,0,0,-0.834785062
GRMZM2G136453,3.324722192,3.47162771,2.870983749,3.090945595
GRMZM2G136469,-0.995386755,-0.941490686,-1.177261265,-1.233896682
GRMZM2G136495,1.420541283,0,-0.910225025,-1.060577232
GRMZM2G136508,2.377815277,2.619048803,3.165246705,3.630635365
GRMZM2G136534,0.731818857,0,-0.952157629,0
GRMZM2G136580,0,-0.966827305,0,0
GRMZM2G136599,0.845584381,0,0.945152053,0
GRMZM2G136624,0,0,1.075742562,1.594665405
GRMZM2G136635,-0.927590053,-1.231015031,-1.403798736,-1.424108608
GRMZM2G136662,1.168433307,0,0,0
GRMZM2G136680,0,-0.744167237,-0.707784485,-0.482739098
GRMZM2G136800,0,-0.873468102,-1.205239597,-1.202615654
GRMZM2G136854,0,0,0.741663722,0.798384135
GRMZM2G136859,-1.268082124,-0.778184522,-0.870835482,-1.553304622
GRMZM2G136910,0,0,0,-1.335081875
GRMZM2G136960,-1.048433483,-1.140205687,-1.218534407,-0.781449583
GRMZM2G137077,0,0,0,0.712926575
GRMZM2G137108,0,0,-0.725587997,-1.945479374
GRMZM2G137120,1.35158226,0,0,0
GRMZM2G137151,0,-1.301317914,-1.732138299,-2.04986159
GRMZM2G137161,0,0,-1.202770319,0
GRMZM2G137176,0,0,-0.914112709,-0.77816656
GRMZM2G137286,2.738616066,1.15699672,1.064300431,1.278190692
GRMZM2G137321,0.713869861,0,0,0.750486469
GRMZM2G137366,0,0.570715695,0.780087962,0.628704443
GRMZM2G137409,1.290619449,2.397121116,2.453901824,1.916244068
GRMZM2G137426,1.255437825,0,0,0
GRMZM2G137435,1.645109814,3.155537453,2.771318065,3.42422158
GRMZM2G137468,1.055743716,0,0,0
GRMZM2G137535,-1.855152315,-3.767035305,-2.468469661,0
GRMZM2G137546,0,0,-0.639391677,-1.513021256
GRMZM2G137551,0,0,0,0
GRMZM2G137569,0,0,0,1.275810342
GRMZM2G137582,0,-0.528089653,-1.986870095,-2.527621543
GRMZM2G137673,-0.701655138,0,-0.701097306,-0.866547828
GRMZM2G137707,0,0.891285386,0,1.194527129
GRMZM2G137775,0,0,0,-1.080269898
GRMZM2G137788,0,-0.617098961,-1.065593275,0
GRMZM2G137816,0,0,-0.662114973,-1.210251104
GRMZM2G137861,1.275364296,0,0,1.38892767
GRMZM2G137864,2.981124404,1.942407568,1.882212174,2.540485347
GRMZM2G137868,-0.971541091,-1.240214567,-1.740013326,-1.558620623
GRMZM2G137891,0,0,-1.187784636,-2.213194059
GRMZM2G137930,1.489873856,0,0.880348181,0.751569389
GRMZM2G137961,0,0.665309368,0.819072554,0
GRMZM2G137964,-1.957104269,-3.1552081,-2.443391715,-1.98288913
GRMZM2G138053,0,0.933874342,1.038143659,0.932647478
GRMZM2G138067,1.267032133,0,-0.734128683,-0.848514151
GRMZM2G138074,0.863217325,2.592440849,2.359909284,1.57433649
GRMZM2G138152,0.833741064,0,0,0
GRMZM2G138190,-0.780153187,-1.708945105,-2.251761,-1.884108136
GRMZM2G138248,1.695811969,0.631632778,0,0
GRMZM2G138258,0,-1.229821141,-1.764270093,-1.750228804
GRMZM2G138259,2.735827892,0.883794888,1.181634655,2.266425159
GRMZM2G138268,0,-0.857946665,-1.569521356,-1.774429142
GRMZM2G138349,0,1.875818652,1.692506176,1.500392705
GRMZM2G138355,3.597072333,4.544336411,4.886833508,5.088200567
GRMZM2G138382,4.156510842,6.708966002,6.757895333,6.307096952
GRMZM2G138396,0,0,0,0
GRMZM2G138455,1.195578274,0,0,0
GRMZM2G138496,-0.72156844,0,-0.801535357,-0.649319367
GRMZM2G138572,0,1.712182394,1.66072827,0
GRMZM2G138585,-1.03155298,-1.360468395,-1.749655067,-1.625394686
GRMZM2G138589,0,2.889672814,3.165053422,2.34090993
GRMZM2G138624,1.560947287,1.317306037,1.388939394,1.447531295
GRMZM2G138676,0,-0.723545297,-0.742653378,0
GRMZM2G138750,-1.260085175,-1.490925781,-2.73467234,-2.761175494
GRMZM2G138770,2.497565743,0,0.567736941,0.895679244
GRMZM2G138800,0,0,0,1.177849788
GRMZM2G138870,0,-1.447957134,-0.986633755,0
GRMZM2G138881,1.4786687,1.077537511,1.059171938,0
GRMZM2G138907,0,0,0.638283065,0.502854033
GRMZM2G138943,-0.753395802,-0.776043708,-1.06636222,-1.465453463
GRMZM2G138997,0,1.562580087,2.103466073,2.057509096
GRMZM2G139035,-0.923383557,-0.863086402,-0.909937755,-0.548733948
GRMZM2G139093,1.035494087,1.727153256,1.782067114,1.360908891
GRMZM2G139123,0,0,0,-0.826071247
GRMZM2G139141,0,0,0.797749273,0
GRMZM2G139157,0,-0.765338122,-1.182570791,-1.011719597
GRMZM2G139223,0,-0.997582578,-1.707163432,-1.756042277
GRMZM2G139250,0,0,-0.795972978,-0.981449903
GRMZM2G139284,0,0,0,1.304343115
GRMZM2G139293,1.073234146,1.301490389,1.618346601,2.180242879
GRMZM2G139300,1.818373773,0,0,1.410345814
GRMZM2G139407,0,0.973138489,1.107783901,0.789066928
GRMZM2G139512,1.741962187,0.765509986,0.647261627,0
GRMZM2G139533,0,0.758536633,0.946432134,0.876532957
GRMZM2G139535,2.610442404,3.013326207,3.422775822,2.873245472
GRMZM2G139583,-1.116489652,-1.046427536,0,-0.983961984
GRMZM2G139600,-1.18124255,-0.683115782,-1.260929237,-1.268311351
GRMZM2G139621,0.753860221,0.682827152,0.845791503,0.794784407
GRMZM2G139680,0,0,0,-0.710139544
GRMZM2G139744,0,-1.318335738,0,0
GRMZM2G139803,0,-0.781795366,-1.321891,-1.236143157
GRMZM2G139815,1.709927474,1.040079414,0.991179725,0.828461502
GRMZM2G139834,-2.942842005,0,0,0
GRMZM2G139874,2.47605422,3.47486428,3.595499399,3.221510542
GRMZM2G139900,0,0.735743411,1.106933332,0
GRMZM2G140033,0.85453717,0,0,0
GRMZM2G140051,0,0.600233299,0.708874874,0
GRMZM2G140078,0,-0.988024132,-1.052524609,-1.516875786
GRMZM2G140116,0,0.706874956,0.893045164,0
GRMZM2G140153,-1.730648782,-2.54565481,-2.962423972,-2.723520314
GRMZM2G140231,2.306369375,2.66337492,3.083256403,3.413780626
GRMZM2G140288,-0.623315777,-0.782744022,-1.029175082,-1.601796735
GRMZM2G140293,1.810650012,2.377708362,2.320430221,1.814801096
GRMZM2G140328,1.87320853,0,0,0.956267468
GRMZM2G140339,0,1.056597384,1.000907801,1.267520392
GRMZM2G140342,1.185810634,1.720715433,1.447312587,1.620478896
GRMZM2G140352,-0.995491532,-1.036687307,-1.063476069,-1.255833099
GRMZM2G140443,0,0,0,2.435188417
GRMZM2G140587,0,0,0,0.724538976
GRMZM2G140602,0,0,0,-0.65481353
GRMZM2G140609,1.0370991,0.994191722,1.488121114,0
GRMZM2G140614,0,0.525918815,0.538445302,1.019216931
GRMZM2G140651,0,0,0,1.077111045
GRMZM2G140669,0.872315869,0.790225343,0.766099331,0
GRMZM2G140674,3.398683837,6.064090691,6.095501803,4.954943157
GRMZM2G140721,1.708137231,2.323847728,2.130332663,2.284561829
GRMZM2G140737,0,0,0,0.703286529
GRMZM2G140752,2.865305532,4.185645772,4.731937273,4.143551115
GRMZM2G140754,0.758906554,1.577995068,1.581238687,1.180103897
GRMZM2G140763,0,2.479045232,1.88384612,0
GRMZM2G140782,0,-0.573396792,-0.803212177,-0.700636822
GRMZM2G140817,1.586895228,2.230190058,2.392846162,2.334683438
GRMZM2G140867,0,0.54621341,0.666465508,0.714873611
GRMZM2G140909,0,0,-0.720260409,-1.29544648
GRMZM2G140915,0,1.247324224,0.984791224,0.782517309
GRMZM2G140917,0.814189261,1.094671226,1.096077207,0.933096522
GRMZM2G140996,2.761957008,5.034344205,4.452085335,3.441291545
GRMZM2G141009,0,0.830303282,0.885308915,0
GRMZM2G141026,2.495879536,6.406875422,6.258569344,5.964059774
GRMZM2G141036,0,0,0,1.558710157
GRMZM2G141133,0,0,0,0
GRMZM2G141208,0,3.218685025,3.594039054,2.689503481
GRMZM2G141241,0,0,-0.655965679,-0.972320249
GRMZM2G141289,0,-0.561611725,-1.42058325,-2.674642444
GRMZM2G141299,0,0,0,-0.773486755
GRMZM2G141353,0,-0.991179923,-1.169571754,-1.077958464
GRMZM2G141399,0,5.10664422,5.583916521,6.184552295
GRMZM2G141510,0,0,0.642492106,1.016323997
GRMZM2G141526,-1.550351468,-1.213809891,-2.446599646,-2.573435278
GRMZM2G141535,0,3.161599652,3.381250435,2.832461408
GRMZM2G141587,0,1.078396244,1.419818334,1.363193773
GRMZM2G141600,-1.10711012,-1.218903394,-1.106672237,-1.084530945
GRMZM2G141607,0,-1.591383461,-1.188135755,-1.313001279
GRMZM2G141634,0,0,0,-0.772346186
GRMZM2G141665,0,0,-0.860686581,-0.697154888
GRMZM2G141679,1.080820985,0,0,0
GRMZM2G141735,-0.985394177,-0.684581847,-0.574534482,0
GRMZM2G141785,0,0,0,-3.281424273
GRMZM2G141922,1.102960918,1.252462995,0.838571245,0.785972773
GRMZM2G141931,1.187765835,2.27984612,2.473230306,1.667920686
GRMZM2G141978,0,-1.208024473,-1.045360472,-1.131890017
GRMZM2G142030,0.779467765,1.115278801,1.267045981,1.333568049
GRMZM2G142068,0,4.290560023,3.493515044,1.807315278
GRMZM2G142093,0,0,-0.696540301,-1.518370471
GRMZM2G142097,0,-0.807169883,-0.876604372,-0.988519063
GRMZM2G142179,0,1.30791048,1.114382948,0
GRMZM2G142249,1.968723268,0.607647625,0.581126191,0.626286868
GRMZM2G142334,0.765430819,1.135371612,0.907090145,1.128297026
GRMZM2G142383,0,0,0,0.708417945
GRMZM2G142409,-0.89354175,-0.515376011,-0.530650842,0
GRMZM2G142413,0,-0.785232759,0,0
GRMZM2G142544,-0.807859268,-1.336338111,-1.358581944,-1.419493792
GRMZM2G142660,1.666606926,1.590485421,1.930676599,1.570111616
GRMZM2G142661,0,0.761490122,0.885372651,0
GRMZM2G142664,0,1.063593539,1.347762622,1.404424344
GRMZM2G142709,2.946993335,3.163981236,3.060142758,2.452510729
GRMZM2G142718,0,0,0.733715261,1.289944722
GRMZM2G142751,-0.661898959,-1.880831364,-2.239634313,-2.457814582
GRMZM2G142768,-0.865485858,-0.560169689,-1.000655135,-0.990795487
GRMZM2G142779,2.267663549,1.814706656,1.381145935,1.546358425
GRMZM2G142802,0,-1.383449324,-1.497920845,0
GRMZM2G142820,0,1.014044714,0.907793965,1.08552864
GRMZM2G142832,4.313913349,3.814401488,3.827099482,2.862518017
GRMZM2G142836,0,0.679980816,1.016060869,1.285474161
GRMZM2G142873,0.594714669,0.907903766,0.974046757,0.984624478
GRMZM2G142919,1.610349967,2.002511126,2.129364717,2.27926452
GRMZM2G142932,1.60875539,1.525216751,1.261096367,0.950758856
GRMZM2G143046,1.090194363,1.278729073,1.595401131,2.322638837
GRMZM2G143102,1.139248987,1.168140041,1.17229775,1.288346609
GRMZM2G143139,1.67690766,0,0,0
GRMZM2G143165,0,0.748221406,1.309957169,1.505320072
GRMZM2G143187,0,0,1.210606416,2.243884574
GRMZM2G143204,2.566186894,1.285369459,1.37098963,1.364527575
GRMZM2G143211,-0.766947026,-1.103237412,-0.81597177,0
GRMZM2G143213,1.35584163,0.887322367,1.194949247,1.007998508
GRMZM2G143235,-1.367959175,-1.484124973,-1.443885362,-2.268702307
GRMZM2G143330,0.712972354,0.547812205,0.854380825,0
GRMZM2G143354,0,0.886399414,1.015639244,1.005105884
GRMZM2G143357,0.902408946,1.012055993,0.977175907,0.661093052
GRMZM2G143402,1.347022225,1.837099393,1.577240193,1.276039617
GRMZM2G143426,-1.763742312,-2.411864914,-1.823587946,-1.758634392
GRMZM2G143460,0,0,0,1.382407025
GRMZM2G143469,0,-1.249839898,-1.839368607,-1.693535454
GRMZM2G143480,0,0.637290718,0.626527242,0.67157568
GRMZM2G143494,1.33669224,0,0,-0.71315602
GRMZM2G143512,0,0,0,0.808505947
GRMZM2G143568,-0.907407706,-0.98209775,-0.601567026,0
GRMZM2G143588,1.496273303,0,0,0.785873833
GRMZM2G143625,0,0,0,3.462377982
GRMZM2G143627,0,0.707376622,0.641231396,0
GRMZM2G143640,4.03429072,3.931229133,3.896420291,3.518269748
GRMZM2G143669,-1.302682304,-0.998455202,-1.064476743,-1.400772096
GRMZM2G143718,0,0,-1.10737648,-0.973763208
GRMZM2G143767,-0.611886088,-0.572590714,-0.682255134,-0.934573953
GRMZM2G143782,1.086334658,0.989940535,1.306026314,1.638129551
GRMZM2G143788,-0.578749221,-0.640351826,-0.812813187,-0.825850497
GRMZM2G143817,0,0,0.934856856,0
GRMZM2G143870,0,-0.596355073,-0.662310352,-0.659578358
GRMZM2G143917,0,-0.561843015,-0.863330264,-1.099104545
GRMZM2G143998,1.379041975,1.100368902,0,0
GRMZM2G144008,1.032449116,0.982379143,0.8535156,0
GRMZM2G144021,-1.240805154,-1.047393646,-1.322773177,-1.458348809
GRMZM2G144024,0,0,0,0
GRMZM2G144028,2.111593621,0,0,0
GRMZM2G144083,-1.061946606,-1.296327125,-1.618049609,-0.797490526
GRMZM2G144109,1.558668216,1.286592856,1.081014324,0.693573335
GRMZM2G144146,1.551192016,1.211925859,1.494857442,0.967655605
GRMZM2G144153,1.655797254,1.396750592,1.539511607,1.539881136
GRMZM2G144155,2.260245495,2.165058574,2.206329967,2.235046239
GRMZM2G144196,-0.755822836,-1.128836262,-1.522342299,-1.399238314
GRMZM2G144224,3.39972089,1.016491692,0,0
GRMZM2G144273,0,-1.058295521,-1.042001375,-1.254563458
GRMZM2G144275,-1.184954997,-1.454703265,-1.635723716,-1.366466882
GRMZM2G144282,1.146014465,0.92159946,1.033436604,0.776373938
GRMZM2G144346,-0.93022563,-1.786033825,-2.254238279,-3.065265637
GRMZM2G144367,0.913143764,1.899203091,1.996314529,1.39462935
GRMZM2G144403,0,-0.748905736,-0.767756568,0
GRMZM2G144420,4.212855077,4.121163599,4.050017247,3.909498174
GRMZM2G144451,0,0,-1.071407963,0
GRMZM2G144547,0,-0.497614849,-0.663154997,-0.562008381
GRMZM2G144581,1.414112848,0,0,0
GRMZM2G144638,-0.821209004,-0.81272856,-0.975810538,-1.464449695
GRMZM2G144648,1.93004368,0.91763727,0,-1.253113541
GRMZM2G144653,0,0.928509849,1.27326986,0.684668221
GRMZM2G144668,1.262900678,1.034539092,1.461218983,1.630464862
GRMZM2G144705,0,-0.668270974,-0.987343991,-1.181264578
GRMZM2G144739,1.225722519,0,0,0
GRMZM2G144742,-0.628031222,-1.026408828,-0.591172022,0
GRMZM2G144744,1.16206852,0,0,0
GRMZM2G144782,-0.865147646,-1.204275203,-0.5962147,0
GRMZM2G144843,0,-0.790314404,-0.988062312,-1.189110153
GRMZM2G144853,-1.629566315,0,0,-1.575611785
GRMZM2G144873,0,2.163202112,0,0
GRMZM2G144950,-0.588835719,-0.69575416,0,0
GRMZM2G144956,-1.661052552,-2.600865148,-2.720144211,0
GRMZM2G144985,1.225696435,1.344874777,1.552471087,1.293650748
GRMZM2G144997,-0.849381798,-1.086901672,-1.325342743,-1.226977014
GRMZM2G145019,1.490482689,1.593261443,1.782531301,1.893838952
GRMZM2G145024,1.427134332,1.334795338,1.711941798,1.406398748
GRMZM2G145029,0,0,0.545702585,0.840709082
GRMZM2G145041,0,-1.714651065,-1.439015902,-1.166812385
GRMZM2G145063,0,0,0.863972542,0.922089118
GRMZM2G145107,0.910340428,0,0.823104464,0.821060597
GRMZM2G145175,0,0,0,0.728996779
GRMZM2G145213,0.943226956,0,0.818330415,0.773071627
GRMZM2G145242,0,1.170086623,1.529898653,1.925736486
GRMZM2G145258,0.649147743,0.989040022,1.239980428,0.738605833
GRMZM2G145313,0,-0.865564075,-1.239174437,-1.321775808
GRMZM2G145360,-0.784537621,-0.546580376,-0.585111141,0
GRMZM2G145390,-1.482215495,-1.470323871,-1.344638334,-2.408995988
GRMZM2G145392,-1.905268474,-2.67215224,-2.115327871,-1.839695264
GRMZM2G145396,0,0,0,0.671625173
GRMZM2G145461,3.831668364,3.853369191,4.201789977,3.758658103
GRMZM2G145496,0,0,-0.849691993,-1.285279704
GRMZM2G145527,0,-0.606397813,-0.844316452,-0.937230056
GRMZM2G145568,1.56187435,4.301264003,5.44203852,4.686423741
GRMZM2G145573,0,0.855128949,0.881180011,0.743331955
GRMZM2G145583,0,-1.184639805,-0.756648093,-1.289185981
GRMZM2G145632,-1.810646732,-2.890674031,-2.123792855,-2.258593737
GRMZM2G145662,0,-0.597655538,-0.815061344,-0.957127446
GRMZM2G145715,1.150026967,1.772072867,1.830650114,1.707448774
GRMZM2G145720,0,0,-0.672398073,-1.133743914
GRMZM2G145725,0,0,0,-0.854021844
GRMZM2G145752,0,0,0,0.784263989
GRMZM2G145814,-1.038858502,-0.635384555,0,0
GRMZM2G145816,0,0.961789336,1.315116707,1.018910624
GRMZM2G145850,-1.62770083,-2.203790492,-2.532854792,-2.902547353
GRMZM2G145870,0,2.012412663,2.226004589,2.041850782
GRMZM2G145914,0,0,0,-0.808432594
GRMZM2G145962,-0.642548463,-1.14005178,-1.272815076,-1.45589343
GRMZM2G145972,3.966481598,3.940597764,4.044801576,3.444204249
GRMZM2G145974,-1.011106567,-2.786945763,-2.444207682,-2.752608649
GRMZM2G146012,0,0,-0.814279736,-0.957331963
GRMZM2G146173,0,0,0.815125453,0.617555497
GRMZM2G146192,0,0.94250645,0.692501285,-1.003948254
GRMZM2G146234,1.911185917,1.787236173,1.362423974,1.247520493
GRMZM2G146280,0,0,0,0.886365993
GRMZM2G146298,-1.970719249,-2.454462867,-2.05064663,-1.76059947
GRMZM2G146337,1.951937565,2.314696779,2.768671163,2.905095995
GRMZM2G146374,0,0,0,0.639710685
GRMZM2G146378,0,0,-0.619607104,-0.923572695
GRMZM2G146380,1.853095047,1.183622477,1.288719886,2.403288481
GRMZM2G146422,1.344883801,1.641146427,0,0
GRMZM2G146446,0,0,0.771424726,1.143826898
GRMZM2G146472,0,-0.859495994,0,0
GRMZM2G146553,0,0.78889612,0.955953229,1.108492879
GRMZM2G146616,1.935263649,1.335345044,0.903119557,1.145218597
GRMZM2G146644,0,0,0,2.725520183
GRMZM2G146673,0,-0.572163167,-0.757168464,-0.868209582
GRMZM2G146677,0,0.620533165,0.893331615,0.905572109
GRMZM2G146750,-0.729953197,-1.036819875,-1.030856753,-0.864977959
GRMZM2G146754,0,0.606606046,0.638424494,0.861728139
GRMZM2G146760,-1.569248939,-1.559384502,-1.820418989,-1.954117672
GRMZM2G146800,0,-1.385649197,0,-2.345789361
GRMZM2G146819,0,0.857420086,0.822707195,0.571190279
GRMZM2G146878,-0.756341013,-1.154374129,-1.972808793,-1.860500543
GRMZM2G146951,1.335428273,1.623310952,1.880439202,1.872684241
GRMZM2G146981,-2.680369701,-4.252116318,-2.113454579,-2.768477592
GRMZM2G147014,4.578688477,1.865092627,1.497325135,1.763720129
GRMZM2G147172,0,-1.016430876,-1.484672414,-2.084797574
GRMZM2G147191,0,1.010498187,1.114571874,1.018015276
GRMZM2G147243,0,-0.957295485,-1.325016775,-1.387239009
GRMZM2G147245,3.700570693,5.028096044,5.220940241,4.94230949
GRMZM2G147266,-0.706501229,-0.847656018,-0.623382671,-1.054294044
GRMZM2G147279,1.25767787,0,0,0
GRMZM2G147332,0,0.679838987,0.635849019,0.721311059
GRMZM2G147424,0.837753747,0.788176537,0.95779674,0
GRMZM2G147430,0.681686322,1.075227404,1.338529325,1.330173039
GRMZM2G147450,0,0.939505752,1.23594752,1.080372739
GRMZM2G147491,0.915352959,0,0,0.95657598
GRMZM2G147500,0.905783658,0,0,0
GRMZM2G147503,0,1.745911363,2.238074834,1.422339654
GRMZM2G147544,3.423479416,2.029868677,1.455819438,0
GRMZM2G147629,1.742942576,0.862161089,0.898962285,0.930042111
GRMZM2G147687,0.975904707,1.440685108,1.456352735,3.001249788
GRMZM2G147726,0,0.932646086,1.130278918,1.242331861
GRMZM2G147752,1.057003453,1.109757709,1.498876177,0
GRMZM2G147780,0,-0.996995567,-1.502093239,-1.113013119
GRMZM2G147787,0.912956052,1.274252477,1.106108198,1.290746099
GRMZM2G147849,0.904578208,1.119572753,0,0.525254477
GRMZM2G147880,0,1.071540724,0.872471371,0.930332339
GRMZM2G147882,0,0.667923068,0.769190803,0.676929998
GRMZM2G147884,0,0,0.620530403,1.043149721
